Transaction ID,Type,Internal Amount,Bank Amount,Reconciliation Status,,,,,Metric,Value
5233,PAYMENT,15920.5,15920.5,Matched,,,,,,
5234,PAYMENT,2261.59,2261.59,Matched,,,,,,
5235,CASH_OUT,305121.53,305121.53,Matched,,,,,,
5236,PAYMENT,3.75,3.75,Matched,,,,,,
5237,PAYMENT,3646.47,3646.47,Matched,,,,,,
5238,PAYMENT,4408.24,4408.24,Matched,,,,,,
5239,CASH_OUT,268894.02,268894.02,Matched,,,,,,
5240,PAYMENT,3117.04,3117.04,Matched,,,,,,
5241,CASH_OUT,55207.84,55207.84,Matched,,,,,,
5242,CASH_OUT,233312.83,233312.83,Matched,,,,,,
5243,PAYMENT,4962,4962,Matched,,,,,,
5244,CASH_OUT,198384.26,198384.26,Matched,,,,,,
5245,PAYMENT,12479.16,12479.16,Matched,,,,,,
5246,CASH_OUT,311282.8,311282.8,Matched,,,,,,
5247,PAYMENT,7464.54,7464.54,Matched,,,,,,
5248,PAYMENT,7654.41,7654.41,Matched,,,,,,
5249,PAYMENT,2376.34,2376.34,Matched,,,,,,
5250,PAYMENT,5820.27,5820.27,Matched,,,,,,
5251,PAYMENT,10122.53,10122.53,Matched,,,,,,
5252,PAYMENT,472.63,472.63,Matched,,,,,,
5253,TRANSFER,10119.47,10119.47,Matched,,,,,,
5254,PAYMENT,12986.85,12986.85,Matched,,,,,,
5255,PAYMENT,3590.58,3590.58,Matched,,,,,,
5256,CASH_OUT,10119.47,10119.47,Matched,,,,,,
5257,PAYMENT,24921.84,24921.84,Matched,,,,,,
5258,PAYMENT,4103.27,4103.27,Matched,,,,,,
5259,TRANSFER,145374.18,145374.18,Matched,,,,,,
5260,PAYMENT,1263.04,1263.04,Matched,,,,,,
5261,PAYMENT,3401.12,3401.12,Matched,,,,,,
5262,PAYMENT,5835.81,5835.81,Matched,,,,,,
5263,PAYMENT,9080.77,9080.77,Matched,,,,,,
5264,PAYMENT,1808.31,1808.31,Matched,,,,,,
5265,PAYMENT,1648.13,1648.13,Matched,,,,,,
5266,PAYMENT,925.48,925.48,Matched,,,,,,
5267,PAYMENT,7792.99,7792.99,Matched,,,,,,
5268,PAYMENT,8182.9,8182.9,Matched,,,,,,
5269,PAYMENT,491.11,491.11,Matched,,,,,,
5270,PAYMENT,7543.1,7543.1,Matched,,,,,,
5271,PAYMENT,977.36,977.36,Matched,,,,,,
5272,PAYMENT,325.72,325.72,Matched,,,,,,
5273,PAYMENT,3159.86,3159.86,Matched,,,,,,
5274,PAYMENT,3617,3617,Matched,,,,,,
5275,PAYMENT,240.78,240.78,Matched,,,,,,
5276,DEBIT,2939.48,2939.48,Matched,,,,,,
5277,CASH_OUT,366300.87,366300.87,Matched,,,,,,
5278,PAYMENT,5288.3,5288.3,Matched,,,,,,
5279,CASH_OUT,33985.61,33985.61,Matched,,,,,,
5280,PAYMENT,2716.81,2716.81,Matched,,,,,,
5281,CASH_OUT,439930.78,439930.78,Matched,,,,,,
5282,PAYMENT,20563.52,20563.52,Matched,,,,,,
5283,PAYMENT,15330.96,15330.96,Matched,,,,,,
5284,CASH_OUT,218549.38,218549.38,Matched,,,,,,
5285,CASH_OUT,498990.17,498990.17,Matched,,,,,,
5286,CASH_OUT,134175.79,134175.79,Matched,,,,,,
5287,CASH_OUT,70830.43,70830.43,Matched,,,,,,
5288,CASH_OUT,293520.06,293520.06,Matched,,,,,,
5289,CASH_OUT,247454.42,247454.42,Matched,,,,,,
5290,CASH_OUT,182374.61,182374.61,Matched,,,,,,
5291,CASH_OUT,183088.01,183088.01,Matched,,,,,,
5292,CASH_OUT,278809.45,278809.45,Matched,,,,,,
5293,CASH_OUT,83160.08,83160.08,Matched,,,,,,
5294,CASH_OUT,122729.64,122729.64,Matched,,,,,,
5295,PAYMENT,5435.76,5435.76,Matched,,,,,,
5296,CASH_OUT,127127.67,127127.67,Matched,,,,,,
5297,PAYMENT,9144.91,9144.91,Matched,,,,,,
5298,TRANSFER,97544.43,97544.43,Matched,,,,,,
5299,PAYMENT,655.16,655.16,Matched,,,,,,
5300,PAYMENT,3967.71,3967.71,Matched,,,,,,
5301,PAYMENT,49.61,49.61,Matched,,,,,,
5302,CASH_OUT,269130.7,269130.7,Matched,,,,,,
5303,PAYMENT,28765.49,28765.49,Matched,,,,,,
5304,CASH_OUT,31963.29,31963.29,Matched,,,,,,
5305,PAYMENT,42355.9,42355.9,Matched,,,,,,
5306,CASH_OUT,137497.97,137497.97,Matched,,,,,,
5307,PAYMENT,1119.39,1119.39,Matched,,,,,,
5308,PAYMENT,32593.48,32593.48,Matched,,,,,,
5309,CASH_OUT,89569.75,89569.75,Matched,,,,,,
5310,PAYMENT,4121.51,4121.51,Matched,,,,,,
5311,CASH_OUT,286878.98,286878.98,Matched,,,,,,
5312,CASH_OUT,521438.17,521438.17,Matched,,,,,,
5313,PAYMENT,16741.22,16741.22,Matched,,,,,,
5314,PAYMENT,1220.13,1220.13,Matched,,,,,,
5315,CASH_OUT,141799.28,141799.28,Matched,,,,,,
5316,PAYMENT,12702.69,12702.69,Matched,,,,,,
5317,CASH_OUT,101332.45,101332.45,Matched,,,,,,
5318,CASH_OUT,297734.01,297734.01,Matched,,,,,,
5319,CASH_OUT,105095.1,105095.1,Matched,,,,,,
5320,PAYMENT,5830.2,5830.2,Matched,,,,,,
5321,PAYMENT,612.19,612.19,Matched,,,,,,
5322,PAYMENT,920.12,920.12,Matched,,,,,,
5323,PAYMENT,4964.82,4964.82,Matched,,,,,,
5324,PAYMENT,1993.69,1993.69,Matched,,,,,,
5325,PAYMENT,4466.25,4466.25,Matched,,,,,,
5326,PAYMENT,3092.92,3092.92,Matched,,,,,,
5327,PAYMENT,4187.93,4187.93,Matched,,,,,,
5328,PAYMENT,3440.78,3440.78,Matched,,,,,,
5329,PAYMENT,4021.67,4021.67,Matched,,,,,,
5330,PAYMENT,26643.14,26643.14,Matched,,,,,,
5331,PAYMENT,290.66,290.66,Matched,,,,,,
5332,PAYMENT,12048.52,12048.52,Matched,,,,,,
5333,PAYMENT,5290.34,5290.34,Matched,,,,,,
5334,PAYMENT,3445.14,3445.14,Matched,,,,,,
5335,PAYMENT,17975.9,17975.9,Matched,,,,,,
5336,PAYMENT,2125.09,2125.09,Matched,,,,,,
5337,CASH_OUT,229790.53,229790.53,Matched,,,,,,
5338,PAYMENT,2892.49,2892.49,Matched,,,,,,
5339,PAYMENT,8940.39,8940.39,Matched,,,,,,
5340,PAYMENT,15455.85,15455.85,Matched,,,,,,
5341,PAYMENT,12848.12,12848.12,Matched,,,,,,
5342,PAYMENT,352.7,352.7,Matched,,,,,,
5343,PAYMENT,10296.83,10296.83,Matched,,,,,,
5344,PAYMENT,13597.47,13597.47,Matched,,,,,,
5345,PAYMENT,7341.98,7341.98,Matched,,,,,,
5346,DEBIT,1556.49,1556.49,Matched,,,,,,
5347,PAYMENT,4177.38,4177.38,Matched,,,,,,
5348,PAYMENT,385.39,385.39,Matched,,,,,,
5349,PAYMENT,530.4,530.4,Matched,,,,,,
5350,PAYMENT,8545.54,8545.54,Matched,,,,,,
5351,PAYMENT,35994.44,35994.44,Matched,,,,,,
5352,PAYMENT,7993.75,7993.75,Matched,,,,,,
5353,PAYMENT,16184.43,16184.43,Matched,,,,,,
5354,PAYMENT,27202.42,27202.42,Matched,,,,,,
5355,PAYMENT,5909.55,5909.55,Matched,,,,,,
5356,PAYMENT,18666.07,18666.07,Matched,,,,,,
5357,PAYMENT,5379.76,5429.76,Amount Mismatch,,,,,,
5358,PAYMENT,20112.79,20112.79,Matched,,,,,,
5359,PAYMENT,16419.57,16419.57,Matched,,,,,,
5360,PAYMENT,5060.44,5060.44,Matched,,,,,,
5361,CASH_IN,84189.52,84189.52,Matched,,,,,,
5362,PAYMENT,1031.66,1031.66,Matched,,,,,,
5363,CASH_IN,49251.21,49251.21,Matched,,,,,,
5364,PAYMENT,3592.05,3592.05,Matched,,,,,,
5365,PAYMENT,7285.68,7285.68,Matched,,,,,,
5366,CASH_IN,257208.23,257208.23,Matched,,,,,,
5367,PAYMENT,7643.08,7643.08,Matched,,,,,,
5368,CASH_IN,20337.14,20337.14,Matched,,,,,,
5369,PAYMENT,1200.57,1200.57,Matched,,,,,,
5370,PAYMENT,2098.34,2098.34,Matched,,,,,,
5371,CASH_IN,74948.39,74948.39,Matched,,,,,,
5372,PAYMENT,8335.65,8335.65,Matched,,,,,,
5373,PAYMENT,5278.65,5278.65,Matched,,,,,,
5374,CASH_IN,243756.18,243756.18,Matched,,,,,,
5375,PAYMENT,12798.82,12798.82,Matched,,,,,,
5376,CASH_IN,21391.13,21391.13,Matched,,,,,,
5377,PAYMENT,3674.62,3674.62,Matched,,,,,,
5378,CASH_IN,31416.69,31416.69,Matched,,,,,,
5379,PAYMENT,6771.54,6771.54,Matched,,,,,,
5380,CASH_IN,123951.78,123951.78,Matched,,,,,,
5381,PAYMENT,4.36,4.36,Matched,,,,,,
5382,PAYMENT,2223.47,2223.47,Matched,,,,,,
5383,CASH_IN,67056.65,67056.65,Matched,,,,,,
5384,PAYMENT,1460.16,1460.16,Matched,,,,,,
5385,PAYMENT,10219.4,10219.4,Matched,,,,,,
5386,CASH_IN,20410.45,20410.45,Matched,,,,,,
5387,PAYMENT,6130.56,6130.56,Matched,,,,,,
5388,PAYMENT,24342.09,24342.09,Matched,,,,,,
5389,CASH_IN,29351.64,29351.64,Matched,,,,,,
5390,CASH_IN,58431.85,58431.85,Matched,,,,,,
5391,PAYMENT,7006.43,7006.43,Matched,,,,,,
5392,PAYMENT,7338.27,7338.27,Matched,,,,,,
5393,CASH_IN,182501.56,182501.56,Matched,,,,,,
5394,PAYMENT,5379.9,5379.9,Matched,,,,,,
5395,CASH_IN,17101.74,17101.74,Matched,,,,,,
5396,PAYMENT,1440.1,1440.1,Matched,,,,,,
5397,CASH_IN,24248.86,24248.86,Matched,,,,,,
5398,PAYMENT,3549.66,3549.66,Matched,,,,,,
5399,CASH_IN,585796.59,585796.59,Matched,,,,,,
5400,PAYMENT,2824.15,2824.15,Matched,,,,,,
5401,CASH_IN,12163.38,12163.38,Matched,,,,,,
5402,DEBIT,543.21,543.21,Matched,,,,,,
5403,PAYMENT,7868.21,7868.21,Matched,,,,,,
5404,CASH_IN,208834.32,208834.32,Matched,,,,,,
5405,CASH_IN,360262.92,360262.92,Matched,,,,,,
5406,PAYMENT,8069.14,8069.14,Matched,,,,,,
5407,CASH_IN,129630.74,129630.74,Matched,,,,,,
5408,PAYMENT,4074.95,4074.95,Matched,,,,,,
5409,CASH_IN,130078.54,130078.54,Matched,,,,,,
5410,CASH_IN,125558.59,125558.59,Matched,,,,,,
5411,PAYMENT,6445.27,6445.27,Matched,,,,,,
5412,CASH_IN,357885.34,357885.34,Matched,,,,,,
5413,PAYMENT,5073.8,5073.8,Matched,,,,,,
5414,CASH_IN,93355.27,93355.27,Matched,,,,,,
5415,CASH_IN,281196.15,281196.15,Matched,,,,,,
5416,CASH_IN,59784.87,59784.87,Matched,,,,,,
5417,PAYMENT,5580.15,5580.15,Matched,,,,,,
5418,PAYMENT,2808.11,2808.11,Matched,,,,,,
5419,CASH_IN,181240.21,181240.21,Matched,,,,,,
5420,CASH_IN,140216.68,140216.68,Matched,,,,,,
5421,PAYMENT,11192.72,11192.72,Matched,,,,,,
5422,PAYMENT,1292.63,1292.63,Matched,,,,,,
5423,CASH_IN,81126.42,81126.42,Matched,,,,,,
5424,PAYMENT,718.51,718.51,Matched,,,,,,
5425,PAYMENT,5172.58,5172.58,Matched,,,,,,
5426,CASH_IN,861582.21,861582.21,Matched,,,,,,
5427,PAYMENT,26891.86,26891.86,Matched,,,,,,
5428,CASH_IN,185257.33,185257.33,Matched,,,,,,
5429,PAYMENT,18540.96,18540.96,Matched,,,,,,
5430,CASH_IN,250891.95,250891.95,Matched,,,,,,
5431,PAYMENT,7796.39,7796.39,Matched,,,,,,
5432,CASH_IN,119072.9,119072.9,Matched,,,,,,
5433,PAYMENT,32012.74,32012.74,Matched,,,,,,
5434,PAYMENT,2588.64,2588.64,Matched,,,,,,
5435,CASH_IN,101055.18,101055.18,Matched,,,,,,
5436,CASH_IN,128336.28,128336.28,Matched,,,,,,
5437,PAYMENT,6507.26,6507.26,Matched,,,,,,
5438,CASH_IN,71887,71887,Matched,,,,,,
5439,CASH_IN,366645.12,366645.12,Matched,,,,,,
5440,PAYMENT,3600.19,3600.19,Matched,,,,,,
5441,CASH_IN,281593.55,281593.55,Matched,,,,,,
5442,PAYMENT,1282.59,1282.59,Matched,,,,,,
5443,CASH_IN,145475.51,145475.51,Matched,,,,,,
5444,CASH_IN,380950.81,380950.81,Matched,,,,,,
5445,PAYMENT,5393.37,5393.37,Matched,,,,,,
5446,TRANSFER,40975.4,40975.4,Matched,,,,,,
5447,CASH_IN,566903.96,566903.96,Matched,,,,,,
5448,CASH_IN,201464.96,201464.96,Matched,,,,,,
5449,PAYMENT,30042.12,30042.12,Matched,,,,,,
5450,PAYMENT,1481.02,1481.02,Matched,,,,,,
5451,CASH_IN,16593.82,16593.82,Matched,,,,,,
5452,PAYMENT,650.48,650.48,Matched,,,,,,
5453,CASH_IN,78588.13,78588.13,Matched,,,,,,
5454,CASH_IN,185680.98,185680.98,Matched,,,,,,
5455,PAYMENT,972.33,972.33,Matched,,,,,,
5456,CASH_IN,67017.13,67017.13,Matched,,,,,,
5457,PAYMENT,583.01,583.01,Matched,,,,,,
5458,CASH_IN,122744.28,122744.28,Matched,,,,,,
5459,CASH_IN,414729.24,414729.24,Matched,,,,,,
5460,TRANSFER,169448.37,169448.37,Matched,,,,,,
5461,CASH_IN,328776.1,328776.1,Matched,,,,,,
5462,PAYMENT,3992.52,3992.52,Matched,,,,,,
5463,CASH_IN,50535.87,50535.87,Matched,,,,,,
5464,CASH_IN,10870.95,10870.95,Matched,,,,,,
5465,PAYMENT,8169.21,8169.21,Matched,,,,,,
5466,PAYMENT,4379.13,4379.13,Matched,,,,,,
5467,PAYMENT,1130.38,1130.38,Matched,,,,,,
5468,PAYMENT,9231.24,9231.24,Matched,,,,,,
5469,PAYMENT,34209.42,34209.42,Matched,,,,,,
5470,PAYMENT,1859.1,1859.1,Matched,,,,,,
5471,PAYMENT,11436.26,11436.26,Matched,,,,,,
5472,PAYMENT,1948.6,1948.6,Matched,,,,,,
5473,PAYMENT,20463.42,20463.42,Matched,,,,,,
5474,PAYMENT,4727.31,4727.31,Matched,,,,,,
5475,TRANSFER,267962.57,267962.57,Matched,,,,,,
5476,CASH_OUT,142634.17,142634.17,Matched,,,,,,
5477,PAYMENT,17172.65,17172.65,Matched,,,,,,
5478,PAYMENT,1123.06,1123.06,Matched,,,,,,
5479,PAYMENT,8481.77,8481.77,Matched,,,,,,
5480,CASH_OUT,190944.55,190944.55,Matched,,,,,,
5481,PAYMENT,3829,3829,Matched,,,,,,
5482,PAYMENT,1550.75,1550.75,Matched,,,,,,
5483,DEBIT,2065.17,2065.17,Matched,,,,,,
5484,DEBIT,2503.29,2503.29,Matched,,,,,,
5485,CASH_OUT,139845.98,139845.98,Matched,,,,,,
5486,PAYMENT,1894.12,1894.12,Matched,,,,,,
5487,TRANSFER,71741.21,71741.21,Matched,,,,,,
5488,PAYMENT,9270.64,9270.64,Matched,,,,,,
5489,PAYMENT,8191.6,8191.6,Matched,,,,,,
5490,PAYMENT,437.22,437.22,Matched,,,,,,
5491,PAYMENT,5912.08,5912.08,Matched,,,,,,
5492,PAYMENT,1627.82,1627.82,Matched,,,,,,
5493,PAYMENT,3648.44,3648.44,Matched,,,,,,
5494,CASH_OUT,191894.78,191894.78,Matched,,,,,,
5495,PAYMENT,5210.66,5210.66,Matched,,,,,,
5496,CASH_OUT,69603.22,69603.22,Matched,,,,,,
5497,PAYMENT,3263.86,3263.86,Matched,,,,,,
5498,TRANSFER,33332.86,33332.86,Matched,,,,,,
5499,PAYMENT,1537.12,1537.12,Matched,,,,,,
5500,PAYMENT,3897.56,3897.56,Matched,,,,,,
5501,PAYMENT,2283.56,2283.56,Matched,,,,,,
5502,TRANSFER,140243.54,140243.54,Matched,,,,,,
5503,CASH_OUT,33332.86,33332.86,Matched,,,,,,
5504,PAYMENT,7237.74,7237.74,Matched,,,,,,
5505,PAYMENT,25.08,25.08,Matched,,,,,,
5506,PAYMENT,5188.61,5188.61,Matched,,,,,,
5507,PAYMENT,5469.25,5469.25,Matched,,,,,,
5508,PAYMENT,14883.76,14883.76,Matched,,,,,,
5509,PAYMENT,2574.1,2574.1,Matched,,,,,,
5510,PAYMENT,17596.24,17596.24,Matched,,,,,,
5511,DEBIT,700.89,700.89,Matched,,,,,,
5512,PAYMENT,21248.82,21248.82,Matched,,,,,,
5513,PAYMENT,3920.64,3920.64,Matched,,,,,,
5514,PAYMENT,8017.96,8017.96,Matched,,,,,,
5515,PAYMENT,10940.74,10940.74,Matched,,,,,,
5516,PAYMENT,1288.03,1288.03,Matched,,,,,,
5517,PAYMENT,4738.4,4738.4,Matched,,,,,,
5518,DEBIT,3768.1,3768.1,Matched,,,,,,
5519,PAYMENT,1936.85,1936.85,Matched,,,,,,
5520,TRANSFER,43479.45,43479.45,Matched,,,,,,
5521,PAYMENT,3509.48,3509.48,Matched,,,,,,
5522,PAYMENT,18083.03,18083.03,Matched,,,,,,
5523,PAYMENT,905.86,905.86,Matched,,,,,,
5524,PAYMENT,1744.46,1744.46,Matched,,,,,,
5525,PAYMENT,1819.34,1819.34,Matched,,,,,,
5526,PAYMENT,4433.42,4433.42,Matched,,,,,,
5527,PAYMENT,7302.26,7302.26,Matched,,,,,,
5528,PAYMENT,29762.68,29762.68,Matched,,,,,,
5529,PAYMENT,2466.6,2466.6,Matched,,,,,,
5530,PAYMENT,9531.19,9531.19,Matched,,,,,,
5531,PAYMENT,28260.77,28260.77,Matched,,,,,,
5532,PAYMENT,1871.25,1871.25,Matched,,,,,,
5533,PAYMENT,628.34,628.34,Matched,,,,,,
5534,PAYMENT,5815.23,5815.23,Matched,,,,,,
5535,PAYMENT,10256.09,10256.09,Matched,,,,,,
5536,PAYMENT,2224.36,2224.36,Matched,,,,,,
5537,PAYMENT,7587.2,7587.2,Matched,,,,,,
5538,TRANSFER,118172.98,118172.98,Matched,,,,,,
5539,CASH_OUT,78115.81,78115.81,Matched,,,,,,
5540,PAYMENT,1315.93,1315.93,Matched,,,,,,
5541,PAYMENT,10438.03,10438.03,Matched,,,,,,
5542,TRANSFER,97661.94,97661.94,Matched,,,,,,
5543,PAYMENT,25765.4,25765.4,Matched,,,,,,
5544,PAYMENT,45923.16,45923.16,Matched,,,,,,
5545,PAYMENT,4835.01,4835.01,Matched,,,,,,
5546,DEBIT,1831.16,1831.16,Matched,,,,,,
5547,PAYMENT,14479.12,14479.12,Matched,,,,,,
5548,DEBIT,1857.79,1857.79,Matched,,,,,,
5549,PAYMENT,5655.12,5655.12,Matched,,,,,,
5550,DEBIT,2329.14,2329.14,Matched,,,,,,
5551,PAYMENT,5451.3,5451.3,Matched,,,,,,
5552,PAYMENT,16906.99,16906.99,Matched,,,,,,
100,PAYMENT,3199.06,3199.06,Duplicate in Bank,,,,,,
200,PAYMENT,1915.43,1915.43,Duplicate in Bank,,,,,,
300,CASH_OUT,82685.93,82685.93,Duplicate in Bank,,,,,,
1487,PAYMENT,4170.82,NULL,Missing from Bank,,,,,,
1650,TRANSFER,42136.28,NULL,Missing from Bank,,,,,,
2001,CASH_IN,78423.86,NULL,Missing from Bank,,,,,,
2048,CASH_IN,46442.24,NULL,Missing from Bank,,,,,,
2142,PAYMENT,8361.63,NULL,Missing from Bank,,,,,,
4064,PAYMENT,2713.07,NULL,Missing from Bank,,,,,,
4155,PAYMENT,13343.04,NULL,Missing from Bank,,,,,,
4541,PAYMENT,3018.73,NULL,Missing from Bank,,,,,,
5553,PAYMENT,1021.03,1021.03,Matched,,,,,,
5554,PAYMENT,565.14,565.14,Matched,,,,,,
5555,PAYMENT,5435.22,5435.22,Matched,,,,,,
5556,PAYMENT,1319.42,1319.42,Matched,,,,,,
5557,PAYMENT,5105.68,5105.68,Matched,,,,,,
5558,PAYMENT,1056.8,1056.8,Matched,,,,,,
5559,PAYMENT,518.1,518.1,Matched,,,,,,
5560,PAYMENT,2750.32,2750.32,Matched,,,,,,
5561,PAYMENT,7865.47,7865.47,Matched,,,,,,
5562,PAYMENT,243.62,243.62,Matched,,,,,,
5563,PAYMENT,494.64,494.64,Matched,,,,,,
5564,PAYMENT,2813.24,2813.24,Matched,,,,,,
5565,PAYMENT,13826.77,13826.77,Matched,,,,,,
5566,PAYMENT,7712.64,7712.64,Matched,,,,,,
5567,PAYMENT,7873.13,7873.13,Matched,,,,,,
5568,PAYMENT,47001.52,47001.52,Matched,,,,,,
5569,PAYMENT,18726.7,18726.7,Matched,,,,,,
5570,PAYMENT,11470.25,11470.25,Matched,,,,,,
5571,PAYMENT,23795,23795,Matched,,,,,,
5572,PAYMENT,12417.59,12417.59,Matched,,,,,,
5573,PAYMENT,20123.79,20123.79,Matched,,,,,,
5574,PAYMENT,1861.63,1861.63,Matched,,,,,,
5575,PAYMENT,9204.89,9204.89,Matched,,,,,,
5576,PAYMENT,4510.15,4510.15,Matched,,,,,,
5577,PAYMENT,6185.83,6185.83,Matched,,,,,,
5578,PAYMENT,12703.55,12703.55,Matched,,,,,,
5579,PAYMENT,2014.68,2014.68,Matched,,,,,,
5580,PAYMENT,10701.92,10701.92,Matched,,,,,,
5581,PAYMENT,4426.72,4426.72,Matched,,,,,,
5582,PAYMENT,9405.76,9405.76,Matched,,,,,,
5583,PAYMENT,20667.76,20667.76,Matched,,,,,,
5584,PAYMENT,4424.31,4424.31,Matched,,,,,,
5585,PAYMENT,8020.86,8020.86,Matched,,,,,,
5586,PAYMENT,13268.31,13268.31,Matched,,,,,,
5587,PAYMENT,3003.85,3003.85,Matched,,,,,,
5588,PAYMENT,5580.15,5580.15,Matched,,,,,,
5589,PAYMENT,1143.34,1143.34,Matched,,,,,,
5590,PAYMENT,51752.59,51752.59,Matched,,,,,,
5591,PAYMENT,15150.82,15150.82,Matched,,,,,,
5592,TRANSFER,179651.4,179651.4,Matched,,,,,,
5593,PAYMENT,7658.66,7658.66,Matched,,,,,,
5594,PAYMENT,5272.65,5272.65,Matched,,,,,,
5595,PAYMENT,3494.07,3494.07,Matched,,,,,,
5596,TRANSFER,627010.99,627010.99,Matched,,,,,,
5597,PAYMENT,18067.41,18067.41,Matched,,,,,,
5598,PAYMENT,8534.32,8534.32,Matched,,,,,,
5599,PAYMENT,7994.53,7994.53,Matched,,,,,,
5600,PAYMENT,5666.41,5666.41,Matched,,,,,,
5601,PAYMENT,12770.33,12770.33,Matched,,,,,,
5602,DEBIT,3340.01,3340.01,Matched,,,,,,
5603,PAYMENT,20206.61,20206.61,Matched,,,,,,
5604,PAYMENT,14199.19,14199.19,Matched,,,,,,
5605,PAYMENT,18557.06,18557.06,Matched,,,,,,
5606,PAYMENT,19914.62,19914.62,Matched,,,,,,
5607,PAYMENT,11184.15,11184.15,Matched,,,,,,
5608,PAYMENT,3265.5,3265.5,Matched,,,,,,
5609,PAYMENT,6854.54,6854.54,Matched,,,,,,
5610,PAYMENT,6736.46,6736.46,Matched,,,,,,
5611,PAYMENT,2471.23,2471.23,Matched,,,,,,
5612,PAYMENT,2499.52,2499.52,Matched,,,,,,
5613,PAYMENT,21287.77,21287.77,Matched,,,,,,
5614,PAYMENT,18791.59,18791.59,Matched,,,,,,
5615,PAYMENT,3850.05,3850.05,Matched,,,,,,
5616,PAYMENT,26672.44,26672.44,Matched,,,,,,
5617,TRANSFER,381018.8,381018.8,Matched,,,,,,
5618,PAYMENT,2496.08,2496.08,Matched,,,,,,
5619,PAYMENT,3581.86,3581.86,Matched,,,,,,
5620,TRANSFER,67316.99,67316.99,Matched,,,,,,
5621,PAYMENT,4084.11,4084.11,Matched,,,,,,
5622,TRANSFER,564301.75,564301.75,Matched,,,,,,
5623,PAYMENT,1324.06,1324.06,Matched,,,,,,
5624,TRANSFER,1221819.02,1221819.02,Matched,,,,,,
5625,PAYMENT,9158.69,9158.69,Matched,,,,,,
5626,PAYMENT,3202.12,3202.12,Matched,,,,,,
5627,TRANSFER,340473.03,340473.03,Matched,,,,,,
5628,TRANSFER,1545681.21,1545681.21,Matched,,,,,,
5629,PAYMENT,3118.24,3118.24,Matched,,,,,,
5630,PAYMENT,7269.69,7269.69,Matched,,,,,,
5631,TRANSFER,484328.78,484328.78,Matched,,,,,,
5632,PAYMENT,6119.49,6119.49,Matched,,,,,,
5633,PAYMENT,6078.4,6078.4,Matched,,,,,,
5634,TRANSFER,536060.03,536060.03,Matched,,,,,,
5635,PAYMENT,4871.03,4871.03,Matched,,,,,,
5636,PAYMENT,14976.04,14976.04,Matched,,,,,,
5637,PAYMENT,2315.6,2315.6,Matched,,,,,,
5638,PAYMENT,3287.08,3287.08,Matched,,,,,,
5639,PAYMENT,9474.34,9474.34,Matched,,,,,,
5640,PAYMENT,2006.1,2006.1,Matched,,,,,,
5641,PAYMENT,33019.3,33019.3,Matched,,,,,,
5642,TRANSFER,130145.62,130145.62,Matched,,,,,,
5643,PAYMENT,8640.07,8640.07,Matched,,,,,,
5644,PAYMENT,25691.16,25691.16,Matched,,,,,,
5645,PAYMENT,11971.97,11971.97,Matched,,,,,,
5646,TRANSFER,66860.4,66860.4,Matched,,,,,,
5647,PAYMENT,35551.62,35551.62,Matched,,,,,,
5648,TRANSFER,641213.85,641213.85,Matched,,,,,,
5649,PAYMENT,1695.69,1695.69,Matched,,,,,,
5650,TRANSFER,487039.74,487039.74,Matched,,,,,,
5651,PAYMENT,2933.1,2933.1,Matched,,,,,,
5652,PAYMENT,4235.23,4235.23,Matched,,,,,,
5653,TRANSFER,665949.93,665949.93,Matched,,,,,,
5654,PAYMENT,4357.61,4357.61,Matched,,,,,,
5655,TRANSFER,185325.96,185325.96,Matched,,,,,,
5656,TRANSFER,62574.57,62574.57,Matched,,,,,,
5657,PAYMENT,8817.89,8817.89,Matched,,,,,,
5658,PAYMENT,14432.84,14432.84,Matched,,,,,,
5659,PAYMENT,3724.19,3724.19,Matched,,,,,,
5660,PAYMENT,7235.23,7235.23,Matched,,,,,,
5661,PAYMENT,3669.27,3669.27,Matched,,,,,,
5662,PAYMENT,10787.1,10787.1,Matched,,,,,,
5663,PAYMENT,16403.92,16403.92,Matched,,,,,,
5664,PAYMENT,22187.74,22187.74,Matched,,,,,,
5665,PAYMENT,13098.63,13098.63,Matched,,,,,,
5666,PAYMENT,25089.97,25089.97,Matched,,,,,,
5667,PAYMENT,12518.6,12518.6,Matched,,,,,,
5668,PAYMENT,4147.08,4147.08,Matched,,,,,,
5669,CASH_OUT,33275.35,33275.35,Matched,,,,,,
5670,PAYMENT,6430.69,6430.69,Matched,,,,,,
5671,PAYMENT,21137.84,21137.84,Matched,,,,,,
5672,PAYMENT,11701.16,11701.16,Matched,,,,,,
5673,PAYMENT,600.58,600.58,Matched,,,,,,
5674,PAYMENT,332.52,332.52,Matched,,,,,,
5675,CASH_OUT,196477.41,196477.41,Matched,,,,,,
5676,PAYMENT,578.57,578.57,Matched,,,,,,
5677,PAYMENT,6469.74,6469.74,Matched,,,,,,
5678,PAYMENT,7959.49,7959.49,Matched,,,,,,
5679,PAYMENT,15960.23,15960.23,Matched,,,,,,
5680,PAYMENT,977.2,977.2,Matched,,,,,,
5681,PAYMENT,1814.72,1814.72,Matched,,,,,,
5682,PAYMENT,8325.8,8325.8,Matched,,,,,,
5683,TRANSFER,296250.01,296250.01,Matched,,,,,,
5684,PAYMENT,10933.93,10933.93,Matched,,,,,,
5685,TRANSFER,1394793.88,1394793.88,Matched,,,,,,
5686,PAYMENT,2564.44,2564.44,Matched,,,,,,
